alert_id,soc_id,timestamp_created,source,source_system,alert_type,category,severity,risk_score,asset_id,user_id,source_ip,destination_ip,mitre_tactic,mitre_technique,true_positive,assigned_analyst_id,status,priority,scenario_type
ALT-003279,SOC-005,2026-01-04T14:43:00Z,SIEM,Elastic Security,Unusual RDP Session,Lateral Movement,HIGH,54,HOST-2514,USR-946,10.9.176.170,10.67.163.231,Lateral Movement,T1021.001,False,ANL-5009,CLOSED,P2,NORMAL
ALT-003280,SOC-005,2026-01-04T00:52:00Z,SIEM,Splunk ES,Unusual Scheduled Task Created,Persistence,MEDIUM,19,HOST-1196,USR-242,10.23.228.171,10.72.155.207,Persistence,T1053.005,True,ANL-5010,CLOSED,P3,CORRECT_HANDLING
ALT-003281,SOC-005,2026-01-05T12:55:00Z,SIEM,IBM QRadar,Unusual SMB Admin Share Access,Lateral Movement,MEDIUM,50,HOST-3092,USR-887,10.155.241.4,10.212.17.162,Lateral Movement,T1021.002,True,ANL-5004,CLOSED,P3,CORRECT_HANDLING
ALT-003282,SOC-005,2026-01-05T13:09:00Z,SIEM,Elastic Security,Ransomware Behaviour Detected,Impact,LOW,39,HOST-3916,USR-185,10.141.164.173,10.20.118.190,Impact,T1486,False,ANL-5002,CLOSED,P4,CORRECT_HANDLING
ALT-003283,SOC-005,2026-01-05T23:19:00Z,SIEM,Microsoft Sentinel,Unusual Scheduled Task Created,Persistence,CRITICAL,86,HOST-4344,USR-153,10.3.49.242,10.47.66.132,Persistence,T1053.005,True,ANL-5010,CLOSED,P1,CORRECT_HANDLING
ALT-003284,SOC-005,2026-01-05T02:51:00Z,SIEM,Splunk ES,Encoded PowerShell Command,Execution,HIGH,40,HOST-3095,USR-655,10.92.40.152,10.213.21.179,Execution,T1059.001,True,ANL-5013,CLOSED,P2,CORRECT_HANDLING
ALT-003285,SOC-005,2026-01-05T07:40:00Z,SIEM,Elastic Security,Ransomware Behaviour Detected,Impact,LOW,90,HOST-2110,USR-852,10.72.44.210,10.238.110.143,Impact,T1486,False,ANL-5011,CLOSED,P4,CORRECT_HANDLING
ALT-003286,SOC-005,2026-01-05T16:47:00Z,SIEM,IBM QRadar,Upload to Unapproved Cloud Storage,Exfiltration,CRITICAL,28,HOST-1632,USR-821,10.174.84.240,10.95.146.250,Exfiltration,T1567,True,ANL-5006,CLOSED,P1,CORRECT_HANDLING
ALT-003287,SOC-005,2026-01-05T08:06:00Z,SIEM,Splunk ES,Suspicious CMD Execution,Execution,LOW,34,HOST-2127,USR-287,10.237.144.83,10.112.12.84,Execution,T1059.003,False,ANL-5005,CLOSED,P4,CORRECT_HANDLING
ALT-003288,SOC-005,2026-01-05T01:48:00Z,SIEM,Elastic Security,Suspicious Binary Download,Command and Control,LOW,42,HOST-1080,USR-546,10.12.58.212,10.209.150.71,Command and Control,T1105,True,ANL-5012,CLOSED,P4,CORRECT_HANDLING
ALT-003289,SOC-005,2026-01-05T16:53:00Z,SIEM,Splunk ES,New Registry Run Key Entry,Persistence,CRITICAL,40,HOST-2924,USR-940,10.190.231.97,10.195.81.101,Persistence,T1547.001,True,ANL-5007,CLOSED,P1,CORRECT_HANDLING
ALT-003290,SOC-005,2026-01-05T23:07:00Z,SIEM,Elastic Security,Suspicious PowerShell,Execution,HIGH,81,HOST-4598,USR-666,10.228.25.228,10.125.127.170,Execution,T1059.001,False,ANL-5011,CLOSED,P2,CORRECT_HANDLING
ALT-003291,SOC-005,2026-01-05T01:30:00Z,SIEM,IBM QRadar,Suspicious CMD Execution,Execution,LOW,63,HOST-4794,USR-141,10.57.18.159,10.177.242.43,Execution,T1059.003,True,ANL-5013,CLOSED,P4,NORMAL
ALT-003292,SOC-005,2026-01-05T09:47:00Z,SIEM,Microsoft Sentinel,Beaconing to Known C2 Domain,Command and Control,HIGH,11,HOST-1003,USR-555,10.196.134.61,10.75.205.216,Command and Control,T1071.001,False,ANL-5014,CLOSED,P2,REPEATED_FALSE_POSITIVE
ALT-003293,SOC-005,2026-01-05T03:02:00Z,SIEM,IBM QRadar,Beaconing to Known C2 Domain,Command and Control,LOW,13,HOST-2217,USR-715,10.246.160.48,10.202.13.177,Command and Control,T1071.001,False,ANL-5013,CLOSED,P4,NORMAL
ALT-003294,SOC-005,2026-01-05T02:38:00Z,SIEM,Splunk ES,Ransomware Behaviour Detected,Impact,HIGH,75,HOST-3566,USR-466,10.66.89.10,10.159.102.60,Impact,T1486,True,ANL-5013,CLOSED,P2,NORMAL
ALT-003295,SOC-005,2026-01-05T06:46:00Z,SIEM,IBM QRadar,Unusual SMB Admin Share Access,Lateral Movement,MEDIUM,28,HOST-4909,USR-842,10.221.246.190,10.159.124.235,Lateral Movement,T1021.002,True,ANL-5011,CLOSED,P3,NORMAL
ALT-003296,SOC-005,2026-01-05T14:52:00Z,SIEM,Microsoft Sentinel,Unusual SMB Admin Share Access,Lateral Movement,LOW,54,HOST-2305,USR-315,10.192.202.232,10.16.209.12,Lateral Movement,T1021.002,True,ANL-5005,CLOSED,P4,CORRECT_HANDLING
ALT-003297,SOC-005,2026-01-05T16:38:00Z,SIEM,Microsoft Sentinel,Unusual SMB Admin Share Access,Lateral Movement,LOW,40,HOST-1355,USR-392,10.101.47.186,10.195.241.95,Lateral Movement,T1021.002,False,ANL-5011,CLOSED,P4,CORRECT_HANDLING
ALT-003298,SOC-005,2026-01-05T15:33:00Z,SIEM,Microsoft Sentinel,Ransomware Behaviour Detected,Impact,HIGH,22,HOST-2634,USR-699,10.210.83.45,10.104.48.68,Impact,T1486,True,ANL-5010,CLOSED,P2,CORRECT_HANDLING
ALT-003299,SOC-005,2026-01-05T23:07:00Z,SIEM,Elastic Security,Ransomware Behaviour Detected,Impact,HIGH,60,HOST-4482,USR-920,10.231.180.106,10.50.63.55,Impact,T1486,True,ANL-5003,CLOSED,P2,CORRECT_HANDLING
ALT-003300,SOC-005,2026-01-05T15:50:00Z,SIEM,Elastic Security,Suspicious Binary Download,Command and Control,MEDIUM,23,HOST-4072,USR-272,10.224.214.93,10.57.131.178,Command and Control,T1105,True,ANL-5011,CLOSED,P3,CORRECT_HANDLING
ALT-003301,SOC-005,2026-01-05T01:26:00Z,SIEM,Microsoft Sentinel,Unusual Scheduled Task Created,Persistence,MEDIUM,10,HOST-1590,USR-966,10.86.20.21,10.47.230.70,Persistence,T1053.005,False,ANL-5007,CLOSED,P3,CORRECT_HANDLING
ALT-003302,SOC-005,2026-01-05T10:37:00Z,SIEM,Microsoft Sentinel,Suspicious PowerShell,Execution,LOW,59,HOST-3175,USR-217,10.89.142.84,10.188.180.30,Execution,T1059.001,True,ANL-5008,CLOSED,P4,CORRECT_HANDLING
ALT-003303,SOC-005,2026-01-05T23:03:00Z,SIEM,IBM QRadar,Encoded PowerShell Command,Execution,MEDIUM,63,HOST-3948,USR-682,10.151.18.72,10.166.226.207,Execution,T1059.001,True,ANL-5014,CLOSED,P3,CORRECT_HANDLING
ALT-003304,SOC-005,2026-01-05T17:19:00Z,SIEM,IBM QRadar,Beaconing to Known C2 Domain,Command and Control,MEDIUM,65,HOST-4041,USR-618,10.189.198.159,10.247.131.68,Command and Control,T1071.001,False,ANL-5004,CLOSED,P3,CORRECT_HANDLING
ALT-003305,SOC-005,2026-01-05T01:17:00Z,SIEM,IBM QRadar,Beaconing to Known C2 Domain,Command and Control,LOW,54,HOST-2073,USR-755,10.237.217.239,10.67.175.79,Command and Control,T1071.001,True,ANL-5009,CLOSED,P4,CORRECT_HANDLING
ALT-003306,SOC-005,2026-01-05T20:28:00Z,SIEM,IBM QRadar,Large Outbound Data Transfer,Exfiltration,MEDIUM,66,HOST-2509,USR-519,10.178.1.88,10.152.255.97,Exfiltration,T1041,True,ANL-5012,CLOSED,P3,CORRECT_HANDLING
ALT-003307,SOC-005,2026-01-05T17:17:00Z,SIEM,Splunk ES,Internal Network Port Scan,Reconnaissance,CRITICAL,91,HOST-3643,USR-307,10.243.151.11,10.160.46.122,Reconnaissance,T1595,False,ANL-5012,CLOSED,P1,CORRECT_HANDLING
ALT-003308,SOC-005,2026-01-05T21:15:00Z,SIEM,Microsoft Sentinel,Repeated Failed Logins,Credential Access,LOW,35,HOST-2977,USR-518,10.92.247.161,10.171.199.40,Credential Access,T1110,True,ANL-5011,CLOSED,P4,NORMAL
ALT-003309,SOC-005,2026-01-05T15:22:00Z,SIEM,Microsoft Sentinel,Encoded PowerShell Command,Execution,MEDIUM,67,HOST-1104,USR-878,10.111.38.197,10.50.223.7,Execution,T1059.001,False,ANL-5010,CLOSED,P3,CORRECT_HANDLING
ALT-003310,SOC-005,2026-01-05T16:17:00Z,SIEM,IBM QRadar,New Registry Run Key Entry,Persistence,HIGH,55,HOST-3857,USR-909,10.81.35.205,10.22.107.28,Persistence,T1547.001,True,ANL-5010,CLOSED,P2,CORRECT_HANDLING
ALT-003311,SOC-005,2026-01-05T00:14:00Z,SIEM,Microsoft Sentinel,Internal Network Port Scan,Reconnaissance,MEDIUM,45,HOST-2419,USR-375,10.195.25.28,10.24.40.104,Reconnaissance,T1595,True,ANL-5014,CLOSED,P3,CORRECT_HANDLING
ALT-003312,SOC-005,2026-01-05T22:47:00Z,SIEM,IBM QRadar,Unusual RDP Session,Lateral Movement,LOW,29,HOST-2717,USR-144,10.196.64.29,10.135.18.40,Lateral Movement,T1021.001,True,ANL-5007,CLOSED,P4,CORRECT_HANDLING
ALT-003313,SOC-005,2026-01-05T11:40:00Z,SIEM,Elastic Security,Unusual Scheduled Task Created,Persistence,LOW,71,HOST-4939,USR-484,10.182.183.208,10.92.184.64,Persistence,T1053.005,False,ANL-5014,CLOSED,P4,NORMAL
ALT-003314,SOC-005,2026-01-05T10:10:00Z,SIEM,Splunk ES,LSASS Memory Access,Credential Access,MEDIUM,76,HOST-2872,USR-226,10.227.20.42,10.218.67.69,Credential Access,T1003,True,ANL-5009,CLOSED,P3,CORRECT_HANDLING
ALT-003315,SOC-005,2026-01-05T16:26:00Z,SIEM,Elastic Security,Unusual SMB Admin Share Access,Lateral Movement,LOW,93,HOST-1083,USR-954,10.164.40.154,10.144.6.201,Lateral Movement,T1021.002,False,ANL-5003,CLOSED,P4,NORMAL
ALT-003316,SOC-005,2026-01-05T18:44:00Z,SIEM,IBM QRadar,Beaconing to Known C2 Domain,Command and Control,MEDIUM,97,HOST-1473,USR-856,10.61.173.96,10.96.147.196,Command and Control,T1071.001,True,ANL-5007,CLOSED,P3,NORMAL
ALT-003317,SOC-005,2026-01-05T22:12:00Z,SIEM,Elastic Security,Ransomware Behaviour Detected,Impact,CRITICAL,25,HOST-1502,USR-957,10.168.213.94,10.1.139.182,Impact,T1486,False,ANL-5002,CLOSED,P1,CORRECT_HANDLING
ALT-003318,SOC-005,2026-01-05T05:54:00Z,SIEM,Microsoft Sentinel,Large Outbound Data Transfer,Exfiltration,MEDIUM,77,HOST-4821,USR-552,10.105.78.229,10.170.203.84,Exfiltration,T1041,False,ANL-5001,CLOSED,P3,FAST_CLOSURE
ALT-003319,SOC-005,2026-01-05T06:01:00Z,SIEM,Splunk ES,LSASS Memory Access,Credential Access,HIGH,15,HOST-4814,USR-667,10.173.140.192,10.94.119.245,Credential Access,T1003,False,ANL-5008,CLOSED,P2,NIGHT_SHIFT_DEGRADATION
ALT-003320,SOC-005,2026-01-05T23:03:00Z,SIEM,Microsoft Sentinel,Suspicious Binary Download,Command and Control,MEDIUM,81,HOST-2693,USR-373,10.96.27.217,10.43.216.197,Command and Control,T1105,True,ANL-5002,CLOSED,P3,NORMAL
ALT-003321,SOC-005,2026-01-06T23:17:00Z,SIEM,Microsoft Sentinel,Suspicious CMD Execution,Execution,LOW,82,HOST-3649,USR-473,10.131.1.30,10.231.236.76,Execution,T1059.003,False,ANL-5005,CLOSED,P4,MISSING_EVIDENCE
ALT-003322,SOC-005,2026-01-06T07:46:00Z,SIEM,Microsoft Sentinel,Upload to Unapproved Cloud Storage,Exfiltration,LOW,34,HOST-4483,USR-432,10.188.56.234,10.92.212.202,Exfiltration,T1567,True,ANL-5001,CLOSED,P4,NORMAL
ALT-003323,SOC-005,2026-01-06T08:12:00Z,SIEM,Splunk ES,Internal Network Port Scan,Reconnaissance,MEDIUM,76,HOST-1001,USR-597,10.160.20.39,10.244.224.165,Reconnaissance,T1595,False,ANL-5001,CLOSED,P3,REPEATED_FALSE_POSITIVE
ALT-003324,SOC-005,2026-01-06T15:15:00Z,SIEM,Elastic Security,Large Outbound Data Transfer,Exfiltration,MEDIUM,47,HOST-1429,USR-282,10.95.37.149,10.35.147.51,Exfiltration,T1041,True,ANL-5011,CLOSED,P3,NORMAL
ALT-003325,SOC-005,2026-01-06T22:25:00Z,SIEM,Splunk ES,Unusual SMB Admin Share Access,Lateral Movement,LOW,12,HOST-3505,USR-336,10.212.88.141,10.60.118.41,Lateral Movement,T1021.002,True,ANL-5002,CLOSED,P4,CORRECT_HANDLING
ALT-003326,SOC-005,2026-01-06T21:56:00Z,SIEM,IBM QRadar,Large Outbound Data Transfer,Exfiltration,LOW,85,HOST-1211,USR-808,10.49.213.58,10.108.133.87,Exfiltration,T1041,True,ANL-5003,CLOSED,P4,FAST_CLOSURE
ALT-003327,SOC-005,2026-01-06T07:03:00Z,SIEM,Splunk ES,Unusual Scheduled Task Created,Persistence,LOW,67,HOST-4839,USR-120,10.103.129.66,10.35.140.79,Persistence,T1053.005,True,ANL-5012,CLOSED,P4,FAST_CLOSURE
ALT-003328,SOC-005,2026-01-06T09:16:00Z,SIEM,IBM QRadar,Suspicious Binary Download,Command and Control,MEDIUM,60,HOST-4414,USR-473,10.12.243.43,10.105.46.208,Command and Control,T1105,True,ANL-5006,CLOSED,P3,CORRECT_HANDLING
ALT-003329,SOC-005,2026-01-06T17:49:00Z,SIEM,Microsoft Sentinel,Ransomware Behaviour Detected,Impact,MEDIUM,77,HOST-2225,USR-200,10.25.81.203,10.205.66.60,Impact,T1486,False,ANL-5014,CLOSED,P3,MISSING_EVIDENCE
ALT-003330,SOC-005,2026-01-06T14:39:00Z,SIEM,IBM QRadar,Unusual Scheduled Task Created,Persistence,LOW,67,HOST-1174,USR-312,10.163.18.6,10.50.243.68,Persistence,T1053.005,True,ANL-5001,CLOSED,P4,CORRECT_HANDLING
ALT-003331,SOC-005,2026-01-06T18:53:00Z,SIEM,Splunk ES,Internal Network Port Scan,Reconnaissance,MEDIUM,54,HOST-1297,USR-622,10.140.98.71,10.47.240.111,Reconnaissance,T1595,True,ANL-5010,CLOSED,P3,CORRECT_HANDLING
ALT-003332,SOC-005,2026-01-06T01:59:00Z,SIEM,IBM QRadar,LSASS Memory Access,Credential Access,MEDIUM,43,HOST-1318,USR-916,10.208.162.204,10.69.155.163,Credential Access,T1003,False,ANL-5010,CLOSED,P3,NORMAL
ALT-003333,SOC-005,2026-01-06T18:23:00Z,SIEM,Microsoft Sentinel,Unusual RDP Session,Lateral Movement,HIGH,11,HOST-1593,USR-300,10.188.81.74,10.52.188.73,Lateral Movement,T1021.001,True,ANL-5007,CLOSED,P2,NORMAL
ALT-003334,SOC-005,2026-01-06T08:31:00Z,SIEM,Elastic Security,Repeated Failed Logins,Credential Access,MEDIUM,56,HOST-1799,USR-357,10.61.122.173,10.139.67.157,Credential Access,T1110,False,ANL-5001,CLOSED,P3,NORMAL
ALT-003335,SOC-005,2026-01-06T19:18:00Z,SIEM,Microsoft Sentinel,Unusual Scheduled Task Created,Persistence,CRITICAL,95,HOST-4340,USR-438,10.210.242.155,10.171.210.67,Persistence,T1053.005,False,ANL-5011,CLOSED,P1,NIGHT_SHIFT_DEGRADATION
ALT-003336,SOC-005,2026-01-06T13:25:00Z,SIEM,Microsoft Sentinel,Unusual RDP Session,Lateral Movement,MEDIUM,39,HOST-1502,USR-713,10.106.112.198,10.243.99.103,Lateral Movement,T1021.001,True,ANL-5004,CLOSED,P3,NORMAL
ALT-003337,SOC-005,2026-01-06T11:39:00Z,SIEM,Elastic Security,LSASS Memory Access,Credential Access,MEDIUM,47,HOST-3994,USR-879,10.237.12.73,10.221.155.187,Credential Access,T1003,False,ANL-5013,CLOSED,P3,NORMAL
ALT-003338,SOC-005,2026-01-06T07:04:00Z,SIEM,Elastic Security,LSASS Memory Access,Credential Access,LOW,21,HOST-2587,USR-460,10.236.147.222,10.113.179.84,Credential Access,T1003,True,ANL-5006,CLOSED,P4,CORRECT_HANDLING
ALT-003339,SOC-005,2026-01-06T20:31:00Z,SIEM,Microsoft Sentinel,Ransomware Behaviour Detected,Impact,MEDIUM,49,HOST-2186,USR-726,10.87.230.147,10.50.25.201,Impact,T1486,False,ANL-5014,CLOSED,P3,NORMAL
ALT-003340,SOC-005,2026-01-06T08:46:00Z,SIEM,Elastic Security,Unusual SMB Admin Share Access,Lateral Movement,LOW,93,HOST-2055,USR-738,10.255.233.166,10.48.161.113,Lateral Movement,T1021.002,False,ANL-5010,CLOSED,P4,SLOW_TRIAGE
ALT-003341,SOC-005,2026-01-06T05:46:00Z,SIEM,Splunk ES,Unusual Scheduled Task Created,Persistence,LOW,37,HOST-3073,USR-419,10.112.204.87,10.146.229.4,Persistence,T1053.005,True,ANL-5011,CLOSED,P4,NORMAL
ALT-003342,SOC-005,2026-01-06T21:48:00Z,SIEM,IBM QRadar,Ransomware Behaviour Detected,Impact,HIGH,67,HOST-4542,USR-374,10.153.172.42,10.81.163.193,Impact,T1486,True,ANL-5007,CLOSED,P2,CORRECT_HANDLING
ALT-003343,SOC-005,2026-01-06T19:32:00Z,SIEM,Elastic Security,Suspicious Binary Download,Command and Control,MEDIUM,29,HOST-4838,USR-446,10.210.96.207,10.246.155.106,Command and Control,T1105,True,ANL-5014,CLOSED,P3,NORMAL
ALT-003344,SOC-005,2026-01-06T00:15:00Z,SIEM,Elastic Security,Unusual RDP Session,Lateral Movement,CRITICAL,15,HOST-2249,USR-585,10.102.249.119,10.40.175.237,Lateral Movement,T1021.001,False,ANL-5012,CLOSED,P1,CORRECT_HANDLING
ALT-003345,SOC-005,2026-01-06T22:03:00Z,SIEM,Elastic Security,Suspicious CMD Execution,Execution,LOW,87,HOST-1934,USR-411,10.45.216.244,10.56.78.59,Execution,T1059.003,True,ANL-5005,CLOSED,P4,CORRECT_HANDLING
ALT-003346,SOC-005,2026-01-06T14:56:00Z,SIEM,Elastic Security,Upload to Unapproved Cloud Storage,Exfiltration,LOW,67,HOST-3644,USR-286,10.15.133.239,10.120.111.72,Exfiltration,T1567,True,ANL-5005,CLOSED,P4,REOPENED_CASE
ALT-003347,SOC-005,2026-01-06T13:25:00Z,SIEM,Microsoft Sentinel,Encoded PowerShell Command,Execution,LOW,88,HOST-1802,USR-830,10.126.87.191,10.0.199.111,Execution,T1059.001,False,ANL-5006,CLOSED,P4,CORRECT_HANDLING
ALT-003348,SOC-005,2026-01-06T00:35:00Z,SIEM,Elastic Security,Unusual SMB Admin Share Access,Lateral Movement,LOW,18,HOST-2447,USR-139,10.160.238.39,10.212.167.211,Lateral Movement,T1021.002,True,ANL-5001,CLOSED,P4,NORMAL
ALT-003349,SOC-005,2026-01-06T20:33:00Z,SIEM,Elastic Security,Beaconing to Known C2 Domain,Command and Control,MEDIUM,41,HOST-2706,USR-634,10.70.85.99,10.170.182.234,Command and Control,T1071.001,True,ANL-5009,CLOSED,P3,CORRECT_HANDLING
ALT-003350,SOC-005,2026-01-06T11:09:00Z,SIEM,IBM QRadar,Beaconing to Known C2 Domain,Command and Control,HIGH,39,HOST-3593,USR-169,10.140.193.87,10.233.149.231,Command and Control,T1071.001,True,ANL-5014,CLOSED,P2,NORMAL
ALT-003351,SOC-005,2026-01-06T02:04:00Z,SIEM,IBM QRadar,Unusual SMB Admin Share Access,Lateral Movement,LOW,83,HOST-2032,USR-922,10.170.142.27,10.76.13.173,Lateral Movement,T1021.002,True,ANL-5005,CLOSED,P4,CORRECT_HANDLING
ALT-003352,SOC-005,2026-01-06T02:19:00Z,SIEM,IBM QRadar,Ransomware Behaviour Detected,Impact,CRITICAL,37,HOST-1435,USR-327,10.168.33.92,10.232.138.199,Impact,T1486,True,ANL-5006,CLOSED,P1,CORRECT_HANDLING
ALT-003353,SOC-005,2026-01-06T11:21:00Z,SIEM,Elastic Security,Ransomware Behaviour Detected,Impact,MEDIUM,31,HOST-3337,USR-826,10.119.50.67,10.226.172.94,Impact,T1486,True,ANL-5003,CLOSED,P3,FAST_CLOSURE
ALT-003354,SOC-005,2026-01-06T19:39:00Z,SIEM,IBM QRadar,Ransomware Behaviour Detected,Impact,CRITICAL,60,HOST-3889,USR-716,10.65.25.245,10.78.99.88,Impact,T1486,False,ANL-5001,CLOSED,P1,NORMAL
ALT-003355,SOC-005,2026-01-06T14:39:00Z,SIEM,IBM QRadar,Large Outbound Data Transfer,Exfiltration,LOW,20,HOST-2123,USR-712,10.3.238.102,10.184.61.96,Exfiltration,T1041,True,ANL-5013,CLOSED,P4,CORRECT_HANDLING
ALT-003356,SOC-005,2026-01-06T07:23:00Z,SIEM,Splunk ES,Upload to Unapproved Cloud Storage,Exfiltration,LOW,94,HOST-1502,USR-594,10.3.11.166,10.194.76.23,Exfiltration,T1567,False,ANL-5011,CLOSED,P4,CORRECT_HANDLING
ALT-003357,SOC-005,2026-01-06T21:58:00Z,SIEM,Elastic Security,Upload to Unapproved Cloud Storage,Exfiltration,HIGH,71,HOST-3403,USR-376,10.125.146.14,10.72.40.157,Exfiltration,T1567,True,ANL-5006,CLOSED,P2,NORMAL
ALT-003358,SOC-005,2026-01-06T05:06:00Z,SIEM,Elastic Security,Unusual SMB Admin Share Access,Lateral Movement,LOW,71,HOST-4796,USR-752,10.159.48.165,10.225.58.65,Lateral Movement,T1021.002,True,ANL-5004,CLOSED,P4,MISSING_EVIDENCE
ALT-003359,SOC-005,2026-01-06T10:51:00Z,SIEM,IBM QRadar,Ransomware Behaviour Detected,Impact,CRITICAL,80,HOST-2024,USR-487,10.45.220.209,10.81.142.218,Impact,T1486,True,ANL-5007,CLOSED,P1,NORMAL
ALT-003360,SOC-005,2026-01-06T16:43:00Z,SIEM,Elastic Security,Beaconing to Known C2 Domain,Command and Control,LOW,68,HOST-3608,USR-324,10.236.197.7,10.13.213.185,Command and Control,T1071.001,False,ANL-5011,CLOSED,P4,CORRECT_HANDLING
ALT-003361,SOC-005,2026-01-07T06:42:00Z,SIEM,Microsoft Sentinel,New Registry Run Key Entry,Persistence,MEDIUM,40,HOST-3174,USR-690,10.9.184.220,10.28.166.66,Persistence,T1547.001,False,ANL-5007,CLOSED,P3,CORRECT_HANDLING
ALT-003362,SOC-005,2026-01-07T01:25:00Z,SIEM,Microsoft Sentinel,Unusual Scheduled Task Created,Persistence,MEDIUM,33,HOST-2912,USR-788,10.133.136.186,10.187.76.15,Persistence,T1053.005,False,ANL-5006,CLOSED,P3,CORRECT_HANDLING
ALT-003363,SOC-005,2026-01-07T10:08:00Z,SIEM,Splunk ES,Beaconing to Known C2 Domain,Command and Control,MEDIUM,52,HOST-1062,USR-361,10.63.11.117,10.114.228.202,Command and Control,T1071.001,False,ANL-5013,CLOSED,P3,CORRECT_HANDLING
ALT-003364,SOC-005,2026-01-07T08:53:00Z,SIEM,Microsoft Sentinel,Suspicious CMD Execution,Execution,HIGH,30,HOST-4264,USR-343,10.148.12.126,10.11.92.106,Execution,T1059.003,False,ANL-5005,CLOSED,P2,CORRECT_HANDLING
ALT-003365,SOC-005,2026-01-07T09:47:00Z,SIEM,Microsoft Sentinel,Ransomware Behaviour Detected,Impact,MEDIUM,47,HOST-1591,USR-684,10.149.144.25,10.37.60.102,Impact,T1486,True,ANL-5014,CLOSED,P3,CORRECT_HANDLING
ALT-003366,SOC-005,2026-01-07T20:42:00Z,SIEM,Elastic Security,Upload to Unapproved Cloud Storage,Exfiltration,LOW,41,HOST-1086,USR-476,10.23.47.85,10.111.141.136,Exfiltration,T1567,True,ANL-5014,CLOSED,P4,CORRECT_HANDLING
ALT-003367,SOC-005,2026-01-07T00:11:00Z,SIEM,Microsoft Sentinel,Ransomware Behaviour Detected,Impact,LOW,96,HOST-3462,USR-217,10.114.124.217,10.68.244.134,Impact,T1486,False,ANL-5012,CLOSED,P4,CORRECT_HANDLING
ALT-003368,SOC-005,2026-01-07T10:59:00Z,SIEM,Splunk ES,Ransomware Behaviour Detected,Impact,MEDIUM,20,HOST-3662,USR-845,10.0.210.156,10.26.152.227,Impact,T1486,True,ANL-5006,CLOSED,P3,NORMAL
ALT-003369,SOC-005,2026-01-07T17:13:00Z,SIEM,Splunk ES,Internal Network Port Scan,Reconnaissance,HIGH,82,HOST-4154,USR-440,10.242.147.10,10.167.229.150,Reconnaissance,T1595,True,ANL-5008,CLOSED,P2,CORRECT_HANDLING
ALT-003370,SOC-005,2026-01-07T04:08:00Z,SIEM,Microsoft Sentinel,LSASS Memory Access,Credential Access,LOW,42,HOST-1309,USR-975,10.134.184.190,10.58.58.1,Credential Access,T1003,True,ANL-5014,CLOSED,P4,CORRECT_HANDLING
ALT-003371,SOC-005,2026-01-07T23:06:00Z,SIEM,Splunk ES,Internal Network Port Scan,Reconnaissance,HIGH,63,HOST-1713,USR-462,10.251.94.195,10.129.131.66,Reconnaissance,T1595,True,ANL-5007,CLOSED,P2,CORRECT_HANDLING
ALT-003372,SOC-005,2026-01-07T09:19:00Z,SIEM,Microsoft Sentinel,Ransomware Behaviour Detected,Impact,MEDIUM,99,HOST-2675,USR-953,10.248.168.238,10.165.100.37,Impact,T1486,True,ANL-5011,CLOSED,P3,CORRECT_HANDLING
ALT-003373,SOC-005,2026-01-07T18:26:00Z,SIEM,IBM QRadar,Large Outbound Data Transfer,Exfiltration,MEDIUM,59,HOST-2979,USR-165,10.52.101.136,10.133.160.224,Exfiltration,T1041,True,ANL-5004,CLOSED,P3,CORRECT_HANDLING
ALT-003374,SOC-005,2026-01-07T11:31:00Z,SIEM,Microsoft Sentinel,Internal Network Port Scan,Reconnaissance,HIGH,43,HOST-4507,USR-681,10.245.132.213,10.69.32.13,Reconnaissance,T1595,True,ANL-5006,CLOSED,P2,NORMAL
ALT-003375,SOC-005,2026-01-07T23:55:00Z,SIEM,IBM QRadar,Large Outbound Data Transfer,Exfiltration,MEDIUM,78,HOST-1623,USR-638,10.188.64.161,10.118.140.32,Exfiltration,T1041,True,ANL-5013,CLOSED,P3,NORMAL
ALT-003376,SOC-005,2026-01-07T00:14:00Z,SIEM,Microsoft Sentinel,Unusual Scheduled Task Created,Persistence,MEDIUM,43,HOST-1281,USR-713,10.129.85.49,10.204.60.32,Persistence,T1053.005,True,ANL-5006,CLOSED,P3,CORRECT_HANDLING
ALT-003377,SOC-005,2026-01-07T18:46:00Z,SIEM,IBM QRadar,Ransomware Behaviour Detected,Impact,HIGH,83,HOST-1550,USR-584,10.124.79.199,10.203.247.17,Impact,T1486,True,ANL-5012,CLOSED,P2,NORMAL
ALT-003378,SOC-005,2026-01-07T14:55:00Z,SIEM,Splunk ES,Beaconing to Known C2 Domain,Command and Control,MEDIUM,34,HOST-4234,USR-984,10.178.193.92,10.177.41.188,Command and Control,T1071.001,False,ANL-5006,CLOSED,P3,CORRECT_HANDLING
ALT-003379,SOC-005,2026-01-07T22:34:00Z,SIEM,Microsoft Sentinel,Unusual SMB Admin Share Access,Lateral Movement,LOW,18,HOST-2342,USR-214,10.205.0.47,10.59.90.85,Lateral Movement,T1021.002,True,ANL-5001,CLOSED,P4,CORRECT_HANDLING
ALT-003380,SOC-005,2026-01-07T09:54:00Z,SIEM,Microsoft Sentinel,Suspicious CMD Execution,Execution,LOW,75,HOST-4460,USR-145,10.131.155.191,10.233.186.52,Execution,T1059.003,True,ANL-5009,CLOSED,P4,NORMAL
